cluster48_cons|n31	gi|9147|emb|X60174.1|	96.203	79	1.43e-24	130	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster48_cons|n31	gi|9147|emb|X60174.1|	78.472	144	3.15e-11	86.1	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster48_cons|n31	gi|9147|emb|X60174.1|	100.000	33	5.31e-04	62.1	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster49_cons|n15	gi|9148|emb|X60175.1|	95.288	191	5.42e-78	307	D.silvestris clone U28T2 non-LTR retrotransposon DNA (3778 bp)	X60175
cluster49_cons|n15	gi|9148|emb|X60175.1|	98.347	121	3.38e-50	215	D.silvestris clone U28T2 non-LTR retrotransposon DNA (3778 bp)	X60175
cluster49_cons|n15	gi|9148|emb|X60175.1|	87.500	80	1.65e-13	93.5	D.silvestris clone U28T2 non-LTR retrotransposon DNA (3778 bp)	X60175
cluster49_cons|n15	gi|9150|emb|X60177.1|	93.194	191	2.54e-71	285	D.silvestris clone U28T2 non-LTR retrotransposon DNA (7779 bp)	X60177
cluster49_cons|n15	gi|9150|emb|X60177.1|	80.087	231	5.70e-43	191	D.silvestris clone U28T2 non-LTR retrotransposon DNA (7779 bp)	X60177
cluster49_cons|n15	gi|9150|emb|X60177.1|	93.388	121	3.43e-40	182	D.silvestris clone U28T2 non-LTR retrotransposon DNA (7779 bp)	X60177
cluster49_cons|n15	gi|9150|emb|X60177.1|	86.250	80	7.69e-12	87.9	D.silvestris clone U28T2 non-LTR retrotransposon DNA (7779 bp)	X60177
cluster49_cons|n15	gi|9147|emb|X60174.1|	93.194	191	2.54e-71	285	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster49_cons|n15	gi|9147|emb|X60174.1|	82.759	232	1.56e-53	226	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster49_cons|n15	gi|9147|emb|X60174.1|	93.388	121	3.43e-40	182	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster49_cons|n15	gi|9147|emb|X60174.1|	85.586	111	1.26e-24	130	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster49_cons|n15	gi|9147|emb|X60174.1|	86.250	80	7.69e-12	87.9	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster49_cons|n15	gi|9149|emb|X60176.1|	80.087	231	5.70e-43	191	D.silvestris clone U28T2 non-LTR retrotransposon DNA (5218 bp)	X60176
cluster50_cons|n15	gi|2632992391|gb|CP120823.1|	83.544	79	4.06e-08	75.0	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster50_cons|n15	gi|2632992391|gb|CP120823.1|	83.544	79	4.06e-08	75.0	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster50_cons|n15	gi|2632992391|gb|CP120823.1|	100.000	31	0.004	58.4	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster50_cons|n15	gi|2632992391|gb|CP120823.1|	100.000	31	0.004	58.4	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster50_cons|n15	gi|2632985683|gb|CP120817.1|	83.544	79	4.06e-08	75.0	Fulvia fulva strain 2 4 9 11 chromosome 3	CP120817
cluster50_cons|n15	gi|2632985683|gb|CP120817.1|	100.000	31	0.004	58.4	Fulvia fulva strain 2 4 9 11 chromosome 3	CP120817
cluster50_cons|n15	gi|2632984093|gb|CP120816.1|	83.544	79	4.06e-08	75.0	Fulvia fulva strain 2 4 9 11 chromosome 2	CP120816
cluster50_cons|n15	gi|2632984093|gb|CP120816.1|	100.000	31	0.004	58.4	Fulvia fulva strain 2 4 9 11 chromosome 2	CP120816
cluster50_cons|n15	gi|2632981743|gb|CP120815.1|	83.544	79	4.06e-08	75.0	Fulvia fulva strain 2 4 9 11 chromosome 1	CP120815
cluster50_cons|n15	gi|2632981743|gb|CP120815.1|	100.000	31	0.004	58.4	Fulvia fulva strain 2 4 9 11 chromosome 1	CP120815
cluster50_cons|n15	gi|2632975821|gb|CP121181.1|	83.544	79	4.06e-08	75.0	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster50_cons|n15	gi|2632975821|gb|CP121181.1|	83.544	79	4.06e-08	75.0	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster50_cons|n15	gi|2632975821|gb|CP121181.1|	100.000	31	0.004	58.4	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster50_cons|n15	gi|2632975821|gb|CP121181.1|	100.000	31	0.004	58.4	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster51_cons|n7	gi|9147|emb|X60174.1|	100.000	55	1.76e-16	102	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster51_cons|n7	gi|9147|emb|X60174.1|	82.692	104	4.93e-12	87.9	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster51_cons|n7	gi|9150|emb|X60177.1|	98.182	55	8.20e-15	97.1	D.silvestris clone U28T2 non-LTR retrotransposon DNA (7779 bp)	X60177
cluster51_cons|n7	gi|9149|emb|X60176.1|	98.182	55	8.20e-15	97.1	D.silvestris clone U28T2 non-LTR retrotransposon DNA (5218 bp)	X60176
cluster51_cons|n7	gi|2973194371|emb|OZ257420.1|	100.000	32	0.001	60.2	Stathmopoda pedella genome assembly, chromosome: 21	OZ257420
cluster51_cons|n7	gi|2973194255|emb|OZ257450.1|	100.000	32	0.001	60.2	Stathmopoda pedella genome assembly, chromosome: 21	OZ257450
cluster52_cons|n7	gi|9147|emb|X60174.1|	87.500	192	2.77e-54	228	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster52_cons|n7	gi|9147|emb|X60174.1|	81.152	191	2.20e-35	165	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster52_cons|n7	gi|9147|emb|X60174.1|	87.879	66	1.36e-12	89.8	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster52_cons|n7	gi|9150|emb|X60177.1|	82.812	192	2.83e-39	178	D.silvestris clone U28T2 non-LTR retrotransposon DNA (7779 bp)	X60177
cluster52_cons|n7	gi|9150|emb|X60177.1|	79.581	191	2.22e-30	148	D.silvestris clone U28T2 non-LTR retrotransposon DNA (7779 bp)	X60177
cluster52_cons|n7	gi|9149|emb|X60176.1|	82.812	192	2.83e-39	178	D.silvestris clone U28T2 non-LTR retrotransposon DNA (5218 bp)	X60176
cluster52_cons|n7	gi|9149|emb|X60176.1|	79.581	191	2.22e-30	148	D.silvestris clone U28T2 non-LTR retrotransposon DNA (5218 bp)	X60176
cluster53_cons|n5	gi|2632992391|gb|CP120823.1|	81.633	294	8.71e-58	239	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster53_cons|n5	gi|2632992391|gb|CP120823.1|	81.633	294	8.71e-58	239	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster53_cons|n5	gi|2632992391|gb|CP120823.1|	92.254	142	1.90e-49	211	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster53_cons|n5	gi|2632992391|gb|CP120823.1|	90.769	65	3.34e-12	87.9	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster53_cons|n5	gi|2632992391|gb|CP120823.1|	90.769	65	3.34e-12	87.9	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster53_cons|n5	gi|2632992391|gb|CP120823.1|	89.231	65	1.55e-10	82.4	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster53_cons|n5	gi|2632985683|gb|CP120817.1|	81.633	294	8.71e-58	239	Fulvia fulva strain 2 4 9 11 chromosome 3	CP120817
cluster53_cons|n5	gi|2632985683|gb|CP120817.1|	81.293	294	4.05e-56	233	Fulvia fulva strain 2 4 9 11 chromosome 3	CP120817
cluster53_cons|n5	gi|2632985683|gb|CP120817.1|	90.769	65	3.34e-12	87.9	Fulvia fulva strain 2 4 9 11 chromosome 3	CP120817
cluster53_cons|n5	gi|2632985683|gb|CP120817.1|	89.231	65	1.55e-10	82.4	Fulvia fulva strain 2 4 9 11 chromosome 3	CP120817
cluster53_cons|n5	gi|2632984093|gb|CP120816.1|	81.633	294	8.71e-58	239	Fulvia fulva strain 2 4 9 11 chromosome 2	CP120816
cluster53_cons|n5	gi|2632984093|gb|CP120816.1|	81.293	294	4.05e-56	233	Fulvia fulva strain 2 4 9 11 chromosome 2	CP120816
cluster53_cons|n5	gi|2632984093|gb|CP120816.1|	81.293	294	4.05e-56	233	Fulvia fulva strain 2 4 9 11 chromosome 2	CP120816
cluster53_cons|n5	gi|2632984093|gb|CP120816.1|	90.769	65	3.34e-12	87.9	Fulvia fulva strain 2 4 9 11 chromosome 2	CP120816
cluster53_cons|n5	gi|2632984093|gb|CP120816.1|	89.231	65	1.55e-10	82.4	Fulvia fulva strain 2 4 9 11 chromosome 2	CP120816
cluster53_cons|n5	gi|2632984093|gb|CP120816.1|	89.231	65	1.55e-10	82.4	Fulvia fulva strain 2 4 9 11 chromosome 2	CP120816
cluster53_cons|n5	gi|2632975821|gb|CP121181.1|	81.633	294	8.71e-58	239	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster53_cons|n5	gi|2632975821|gb|CP121181.1|	81.633	294	8.71e-58	239	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster53_cons|n5	gi|2632975821|gb|CP121181.1|	92.254	142	1.90e-49	211	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster53_cons|n5	gi|2632975821|gb|CP121181.1|	90.769	65	3.34e-12	87.9	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster53_cons|n5	gi|2632975821|gb|CP121181.1|	90.769	65	3.34e-12	87.9	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster53_cons|n5	gi|2632975821|gb|CP121181.1|	89.231	65	1.55e-10	82.4	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster53_cons|n5	gi|2632981743|gb|CP120815.1|	93.662	142	8.78e-53	222	Fulvia fulva strain 2 4 9 11 chromosome 1	CP120815
cluster53_cons|n5	gi|2632981743|gb|CP120815.1|	90.769	65	3.34e-12	87.9	Fulvia fulva strain 2 4 9 11 chromosome 1	CP120815
cluster54_cons|n9	gi|2632992391|gb|CP120823.1|	84.275	407	2.19e-100	381	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster54_cons|n9	gi|2632992391|gb|CP120823.1|	83.784	407	4.75e-97	370	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster54_cons|n9	gi|2632992391|gb|CP120823.1|	82.801	407	4.78e-92	353	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster54_cons|n9	gi|2632992391|gb|CP120823.1|	89.109	101	2.46e-20	115	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster54_cons|n9	gi|2632992391|gb|CP120823.1|	89.109	101	2.46e-20	115	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster54_cons|n9	gi|2632992391|gb|CP120823.1|	89.109	101	2.46e-20	115	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster54_cons|n9	gi|2632992391|gb|CP120823.1|	82.178	101	1.16e-08	76.8	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster54_cons|n9	gi|2632992391|gb|CP120823.1|	82.178	101	1.16e-08	76.8	Fulvia fulva strain 2 4 9 11 chromosome 10	CP120823
cluster54_cons|n9	gi|2632985683|gb|CP120817.1|	84.146	410	2.19e-100	381	Fulvia fulva strain 2 4 9 11 chromosome 3	CP120817
cluster54_cons|n9	gi|2632985683|gb|CP120817.1|	82.801	407	4.78e-92	353	Fulvia fulva strain 2 4 9 11 chromosome 3	CP120817
cluster54_cons|n9	gi|2632985683|gb|CP120817.1|	89.109	101	2.46e-20	115	Fulvia fulva strain 2 4 9 11 chromosome 3	CP120817
cluster54_cons|n9	gi|2632985683|gb|CP120817.1|	89.109	101	2.46e-20	115	Fulvia fulva strain 2 4 9 11 chromosome 3	CP120817
cluster54_cons|n9	gi|2632985683|gb|CP120817.1|	82.178	101	1.16e-08	76.8	Fulvia fulva strain 2 4 9 11 chromosome 3	CP120817
cluster54_cons|n9	gi|2632975821|gb|CP121181.1|	84.275	407	2.19e-100	381	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster54_cons|n9	gi|2632975821|gb|CP121181.1|	83.784	407	4.75e-97	370	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster54_cons|n9	gi|2632975821|gb|CP121181.1|	82.801	407	4.78e-92	353	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster54_cons|n9	gi|2632975821|gb|CP121181.1|	89.109	101	2.46e-20	115	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster54_cons|n9	gi|2632975821|gb|CP121181.1|	89.109	101	2.46e-20	115	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster54_cons|n9	gi|2632975821|gb|CP121181.1|	89.109	101	2.46e-20	115	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster54_cons|n9	gi|2632975821|gb|CP121181.1|	82.178	101	1.16e-08	76.8	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster54_cons|n9	gi|2632975821|gb|CP121181.1|	82.178	101	1.16e-08	76.8	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 10	CP121181
cluster54_cons|n9	gi|2632971522|gb|CP121177.1|	84.146	410	2.19e-100	381	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 5	CP121177
cluster54_cons|n9	gi|2632971522|gb|CP121177.1|	82.801	407	4.78e-92	353	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 5	CP121177
cluster54_cons|n9	gi|2632971522|gb|CP121177.1|	89.109	101	2.46e-20	115	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 5	CP121177
cluster54_cons|n9	gi|2632971522|gb|CP121177.1|	89.109	101	2.46e-20	115	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 5	CP121177
cluster54_cons|n9	gi|2632969126|gb|CP121175.1|	84.146	410	2.19e-100	381	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 3	CP121175
cluster54_cons|n9	gi|2632969126|gb|CP121175.1|	89.109	101	2.46e-20	115	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 3	CP121175
cluster54_cons|n9	gi|2632969126|gb|CP121175.1|	82.178	101	1.16e-08	76.8	Fulvia fulva strain 2 4 5 9 11 IPO chromosome 3	CP121175
cluster55_cons|n5	gi|9149|emb|X60176.1|	90.952	210	1.01e-68	276	D.silvestris clone U28T2 non-LTR retrotransposon DNA (5218 bp)	X60176
cluster55_cons|n5	gi|9149|emb|X60176.1|	86.207	174	4.85e-42	187	D.silvestris clone U28T2 non-LTR retrotransposon DNA (5218 bp)	X60176
cluster55_cons|n5	gi|9149|emb|X60176.1|	83.978	181	3.81e-33	158	D.silvestris clone U28T2 non-LTR retrotransposon DNA (5218 bp)	X60176
cluster55_cons|n5	gi|9149|emb|X60176.1|	100.000	71	2.31e-25	132	D.silvestris clone U28T2 non-LTR retrotransposon DNA (5218 bp)	X60176
cluster55_cons|n5	gi|9150|emb|X60177.1|	89.266	177	2.23e-50	215	D.silvestris clone U28T2 non-LTR retrotransposon DNA (7779 bp)	X60177
cluster55_cons|n5	gi|9150|emb|X60177.1|	83.978	181	3.81e-33	158	D.silvestris clone U28T2 non-LTR retrotransposon DNA (7779 bp)	X60177
cluster55_cons|n5	gi|9150|emb|X60177.1|	100.000	71	2.31e-25	132	D.silvestris clone U28T2 non-LTR retrotransposon DNA (7779 bp)	X60177
cluster55_cons|n5	gi|9150|emb|X60177.1|	93.182	44	8.54e-05	63.9	D.silvestris clone U28T2 non-LTR retrotransposon DNA (7779 bp)	X60177
cluster55_cons|n5	gi|9148|emb|X60175.1|	88.701	177	1.04e-48	209	D.silvestris clone U28T2 non-LTR retrotransposon DNA (3778 bp)	X60175
cluster55_cons|n5	gi|9148|emb|X60175.1|	98.592	71	1.07e-23	126	D.silvestris clone U28T2 non-LTR retrotransposon DNA (3778 bp)	X60175
cluster55_cons|n5	gi|2087616036|ref|XM_043214759.1|	100.000	32	0.001	60.2	PREDICTED: Drosophila grimshawi uncharacterized LOC122322471 (LOC122322471), mRNA	XM_043214759
cluster56_cons|n6	gi|9148|emb|X60175.1|	100.000	550	0.0	1016	D.silvestris clone U28T2 non-LTR retrotransposon DNA (3778 bp)	X60175
cluster56_cons|n6	gi|9150|emb|X60177.1|	98.736	554	0.0	981	D.silvestris clone U28T2 non-LTR retrotransposon DNA (7779 bp)	X60177
cluster56_cons|n6	gi|9147|emb|X60174.1|	98.142	323	2.52e-154	560	D.silvestris clone U28T2 non-LTR retrotransposon DNA (6279 bp)	X60174
cluster56_cons|n6	gi|9149|emb|X60176.1|	93.519	324	2.61e-129	477	D.silvestris clone U28T2 non-LTR retrotransposon DNA (5218 bp)	X60176
cluster56_cons|n6	gi|9149|emb|X60176.1|	98.515	202	3.54e-93	357	D.silvestris clone U28T2 non-LTR retrotransposon DNA (5218 bp)	X60176
cluster56_cons|n6	gi|2087612622|ref|XM_001987672.3|	93.678	174	2.86e-64	261	PREDICTED: Drosophila grimshawi uncharacterized LOC6560789 (LOC6560789), mRNA	XM_001987672
cluster57_cons|n13	gi|9149|emb|X60176.1|	88.350	309	1.15e-93	359	D.silvestris clone U28T2 non-LTR retrotransposon DNA (5218 bp)	X60176
cluster57_cons|n13	gi|9149|emb|X60176.1|	97.727	44	3.60e-09	78.7	D.silvestris clone U28T2 non-LTR retrotransposon DNA (5218 bp)	X60176
cluster57_cons|n13	gi|9150|emb|X60177.1|	91.765	255	5.34e-92	353	D.silvestris clone U28T2 non-LTR retrotransposon DNA (7779 bp)	X60177
cluster57_cons|n13	gi|2087623378|ref|XM_043215804.1|	83.922	255	1.21e-58	243	PREDICTED: Drosophila grimshawi uncharacterized LOC122322798 (LOC122322798), mRNA	XM_043215804
cluster57_cons|n13	gi|2087616036|ref|XM_043214759.1|	81.569	255	1.22e-48	209	PREDICTED: Drosophila grimshawi uncharacterized LOC122322471 (LOC122322471), mRNA	XM_043214759
cluster57_cons|n13	gi|2087625277|ref|XM_043216230.1|	82.627	236	4.40e-48	207	PREDICTED: Drosophila grimshawi uncharacterized LOC122322845 (LOC122322845), mRNA	XM_043216230
cluster58_cons|n18	gi|421932531|gb|JX828218.1|	90.361	83	7.79e-21	117	Aegilops tauschii clone SC-3 alpha-gliadin (gli-2) pseudogene, complete sequence	JX828218
cluster58_cons|n18	gi|404364671|gb|JX275677.1|	90.361	83	7.79e-21	117	Triticum dicoccoides clone a9 alpha-gliadin (gli-2) pseudogene, partial sequence	JX275677
cluster58_cons|n18	gi|21685|emb|X54688.1|	98.361	61	1.30e-18	110	Wheat alpha-gliadin pseudogene (clone CNN35)	X54688
cluster58_cons|n18	gi|21685|emb|X54688.1|	97.368	38	2.86e-05	65.8	Wheat alpha-gliadin pseudogene (clone CNN35)	X54688
cluster58_cons|n18	gi|2255063213|ref|XM_048681316.1|	100.000	57	1.69e-17	106	PREDICTED: Triticum urartu alpha/beta-gliadin-like (LOC125515812), mRNA	XM_048681316
cluster58_cons|n18	gi|2061036634|gb|MW464829.1|	100.000	57	1.69e-17	106	Triticum aestivum cultivar Bobwhite208 clone 161 alpha-gliadin pseudogene, partial sequence	MW464829
cluster59_cons|n13	gi|5732|emb|X03548.1|	94.690	113	7.64e-40	180	Bombyx mori Bm1 repetitive DNA element (clone B) located within the 3'flank of 5H4 early chorion gene the early chorion locus is located 4 map units from the late chorion locus of chromosome 2	X03548
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	93.805	113	3.56e-38	174	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	91.176	102	1.00e-28	143	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	91.176	102	1.00e-28	143	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	91.089	101	3.61e-28	141	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.291	103	1.30e-27	139	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.291	103	1.30e-27	139	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.196	102	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.196	102	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.196	102	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.196	102	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.196	102	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.196	102	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.196	102	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.196	102	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.196	102	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.291	103	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.196	102	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.196	102	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.196	102	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.196	102	4.66e-27	137	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.099	101	1.68e-26	135	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	87.719	114	1.68e-26	135	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	87.719	114	1.68e-26	135	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.099	101	1.68e-26	135	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.099	101	1.68e-26	135	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.000	100	6.03e-26	134	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.000	100	6.03e-26	134	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.320	103	6.03e-26	134	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.320	103	6.03e-26	134	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.320	103	6.03e-26	134	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.320	103	6.03e-26	134	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	90.099	101	6.03e-26	134	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	87.611	113	6.03e-26	134	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.320	103	6.03e-26	134	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.320	103	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.216	102	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.216	102	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.216	102	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.320	103	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.216	102	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.216	102	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.216	102	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.216	102	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.216	102	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.216	102	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.216	102	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	89.216	102	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
cluster59_cons|n13	gi|2895205007|dbj|AP039390.1|	87.387	111	2.17e-25	132	Bombyx mori BmN4 cell DNA, chromosome 2, sequence	AP039390
